index,timestamp,mode,target_id,success,latency_ms,decision_reason,circuit_state,error_message
84,2026-09-21T14:00:08.5Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
85,2026-09-21T14:00:08.6Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
86,2026-09-21T14:00:08.7Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
87,2026-09-21T14:00:08.8Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
88,2026-09-21T14:00:08.9Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
89,2026-09-21T14:00:09Z,STATIC,RAIL-A,true,10.000,STATIC_CANDIDATE,,
90,2026-09-21T14:00:09.1Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
91,2026-09-21T14:00:09.2Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
92,2026-09-21T14:00:09.3Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
93,2026-09-21T14:00:09.4Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
94,2026-09-21T14:00:09.5Z,STATIC,RAIL-A,true,12.000,STATIC_CANDIDATE,,
95,2026-09-21T14:00:09.6Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
96,2026-09-21T14:00:09.7Z,STATIC,RAIL-A,true,10.000,STATIC_CANDIDATE,,
97,2026-09-21T14:00:09.8Z,STATIC,RAIL-A,true,11.000,STATIC_CANDIDATE,,
98,2026-09-21T14:00:09.9Z,STATIC,RAIL-A,true,13.000,STATIC_CANDIDATE,,
99,2026-09-21T14:00:10Z,STATIC,RAIL-A,true,10.000,STATIC_CANDIDATE,,
100,2026-09-21T14:00:10.1Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
101,2026-09-21T14:00:10.2Z,STATIC,RAIL-A,true,192.000,STATIC_CANDIDATE,,
102,2026-09-21T14:00:10.3Z,STATIC,RAIL-A,true,192.000,STATIC_CANDIDATE,,
103,2026-09-21T14:00:10.4Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
104,2026-09-21T14:00:10.5Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
105,2026-09-21T14:00:10.6Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
106,2026-09-21T14:00:10.7Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
107,2026-09-21T14:00:10.8Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
108,2026-09-21T14:00:10.9Z,STATIC,RAIL-A,true,192.000,STATIC_CANDIDATE,,
109,2026-09-21T14:00:11Z,STATIC,RAIL-A,true,190.000,STATIC_CANDIDATE,,
110,2026-09-21T14:00:11.1Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
111,2026-09-21T14:00:11.2Z,STATIC,RAIL-A,true,192.000,STATIC_CANDIDATE,,
112,2026-09-21T14:00:11.3Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
113,2026-09-21T14:00:11.4Z,STATIC,RAIL-A,true,192.000,STATIC_CANDIDATE,,
114,2026-09-21T14:00:11.5Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
115,2026-09-21T14:00:11.6Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
116,2026-09-21T14:00:11.7Z,STATIC,RAIL-A,true,192.000,STATIC_CANDIDATE,,
117,2026-09-21T14:00:11.8Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
118,2026-09-21T14:00:11.9Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
119,2026-09-21T14:00:12Z,STATIC,RAIL-A,true,190.000,STATIC_CANDIDATE,,
120,2026-09-21T14:00:12.1Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
121,2026-09-21T14:00:12.2Z,STATIC,RAIL-A,true,192.000,STATIC_CANDIDATE,,
122,2026-09-21T14:00:12.3Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
123,2026-09-21T14:00:12.4Z,STATIC,RAIL-A,true,190.000,STATIC_CANDIDATE,,
124,2026-09-21T14:00:12.5Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
125,2026-09-21T14:00:12.6Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
126,2026-09-21T14:00:12.7Z,STATIC,RAIL-A,true,192.000,STATIC_CANDIDATE,,
127,2026-09-21T14:00:12.8Z,STATIC,RAIL-A,true,190.000,STATIC_CANDIDATE,,
128,2026-09-21T14:00:12.9Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
129,2026-09-21T14:00:13Z,STATIC,RAIL-A,true,192.000,STATIC_CANDIDATE,,
130,2026-09-21T14:00:13.1Z,STATIC,RAIL-A,true,190.000,STATIC_CANDIDATE,,
131,2026-09-21T14:00:13.2Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
132,2026-09-21T14:00:13.3Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
133,2026-09-21T14:00:13.4Z,STATIC,RAIL-A,true,190.000,STATIC_CANDIDATE,,
134,2026-09-21T14:00:13.5Z,STATIC,RAIL-A,true,192.000,STATIC_CANDIDATE,,
135,2026-09-21T14:00:13.6Z,STATIC,RAIL-A,true,192.000,STATIC_CANDIDATE,,
136,2026-09-21T14:00:13.7Z,STATIC,RAIL-A,true,190.000,STATIC_CANDIDATE,,
137,2026-09-21T14:00:13.8Z,STATIC,RAIL-A,true,190.000,STATIC_CANDIDATE,,
138,2026-09-21T14:00:13.9Z,STATIC,RAIL-A,true,190.000,STATIC_CANDIDATE,,
139,2026-09-21T14:00:14Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
140,2026-09-21T14:00:14.1Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
141,2026-09-21T14:00:14.2Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
142,2026-09-21T14:00:14.3Z,STATIC,RAIL-A,true,192.000,STATIC_CANDIDATE,,
143,2026-09-21T14:00:14.4Z,STATIC,RAIL-A,true,192.000,STATIC_CANDIDATE,,
144,2026-09-21T14:00:14.5Z,STATIC,RAIL-A,true,190.000,STATIC_CANDIDATE,,
145,2026-09-21T14:00:14.6Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
146,2026-09-21T14:00:14.7Z,STATIC,RAIL-A,true,190.000,STATIC_CANDIDATE,,
147,2026-09-21T14:00:14.8Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
148,2026-09-21T14:00:14.9Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
149,2026-09-21T14:00:15Z,STATIC,RAIL-A,true,190.000,STATIC_CANDIDATE,,
150,2026-09-21T14:00:15.1Z,STATIC,RAIL-A,true,192.000,STATIC_CANDIDATE,,
151,2026-09-21T14:00:15.2Z,STATIC,RAIL-A,true,192.000,STATIC_CANDIDATE,,
152,2026-09-21T14:00:15.3Z,STATIC,RAIL-A,true,192.000,STATIC_CANDIDATE,,
153,2026-09-21T14:00:15.4Z,STATIC,RAIL-A,true,190.000,STATIC_CANDIDATE,,
154,2026-09-21T14:00:15.5Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
155,2026-09-21T14:00:15.6Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
156,2026-09-21T14:00:15.7Z,STATIC,RAIL-A,true,190.000,STATIC_CANDIDATE,,
157,2026-09-21T14:00:15.8Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
158,2026-09-21T14:00:15.9Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
159,2026-09-21T14:00:16Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
160,2026-09-21T14:00:16.1Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
161,2026-09-21T14:00:16.2Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
162,2026-09-21T14:00:16.3Z,STATIC,RAIL-A,true,190.000,STATIC_CANDIDATE,,
163,2026-09-21T14:00:16.4Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
164,2026-09-21T14:00:16.5Z,STATIC,RAIL-A,true,190.000,STATIC_CANDIDATE,,
165,2026-09-21T14:00:16.6Z,STATIC,RAIL-A,true,192.000,STATIC_CANDIDATE,,
166,2026-09-21T14:00:16.7Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
167,2026-09-21T14:00:16.8Z,STATIC,RAIL-A,true,190.000,STATIC_CANDIDATE,,
168,2026-09-21T14:00:16.9Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
169,2026-09-21T14:00:17Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
170,2026-09-21T14:00:17.1Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
171,2026-09-21T14:00:17.2Z,STATIC,RAIL-A,true,190.000,STATIC_CANDIDATE,,
172,2026-09-21T14:00:17.3Z,STATIC,RAIL-A,true,192.000,STATIC_CANDIDATE,,
173,2026-09-21T14:00:17.4Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
174,2026-09-21T14:00:17.5Z,STATIC,RAIL-A,true,192.000,STATIC_CANDIDATE,,
175,2026-09-21T14:00:17.6Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
176,2026-09-21T14:00:17.7Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
177,2026-09-21T14:00:17.8Z,STATIC,RAIL-A,true,190.000,STATIC_CANDIDATE,,
178,2026-09-21T14:00:17.9Z,STATIC,RAIL-A,true,190.000,STATIC_CANDIDATE,,
179,2026-09-21T14:00:18Z,STATIC,RAIL-A,true,190.000,STATIC_CANDIDATE,,
180,2026-09-21T14:00:18.1Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
181,2026-09-21T14:00:18.2Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
182,2026-09-21T14:00:18.3Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
183,2026-09-21T14:00:18.4Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
184,2026-09-21T14:00:18.5Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
185,2026-09-21T14:00:18.6Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
186,2026-09-21T14:00:18.7Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
187,2026-09-21T14:00:18.8Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
188,2026-09-21T14:00:18.9Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
189,2026-09-21T14:00:19Z,STATIC,RAIL-A,true,192.000,STATIC_CANDIDATE,,
190,2026-09-21T14:00:19.1Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
191,2026-09-21T14:00:19.2Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
192,2026-09-21T14:00:19.3Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
193,2026-09-21T14:00:19.4Z,STATIC,RAIL-A,true,190.000,STATIC_CANDIDATE,,
194,2026-09-21T14:00:19.5Z,STATIC,RAIL-A,true,190.000,STATIC_CANDIDATE,,
195,2026-09-21T14:00:19.6Z,STATIC,RAIL-A,true,192.000,STATIC_CANDIDATE,,
196,2026-09-21T14:00:19.7Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
197,2026-09-21T14:00:19.8Z,STATIC,RAIL-A,true,193.000,STATIC_CANDIDATE,,
198,2026-09-21T14:00:19.9Z,STATIC,RAIL-A,true,191.000,STATIC_CANDIDATE,,
199,2026-09-21T14:00:20Z,STATIC,RAIL-A,true,192.000,STATIC_CANDIDATE,,
200,2026-09-21T14:00:20.1Z,STATIC,RAIL-A,true,10.000,STATIC_CANDIDATE,,
