index,timestamp,mode,target_id,success,latency_ms,decision_reason,circuit_state,error_message
34,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
36,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
31,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
28,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
39,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
29,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
40,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
41,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
42,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
44,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
43,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
45,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
47,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
46,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
48,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
49,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,ADAPTIVE_HEALTH_SCORE,,
50,2026-09-21T21:30:28.7500465+05:30,ADAPTIVE,RAIL-A,true,0.000,IDEMPOTENT_DUPLICATE_REUSE,,
